Path,label
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (57).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (12).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (14).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (60).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (16).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (66).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (63).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (15).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (69).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (17).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (18).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (72).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (19).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (78).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (20).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (75).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (7).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (24).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (2).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Taj_Hamzah_T1 (39).wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Taj_Alif_T (18).wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T33.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T34.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Taj_Seen_T (44).wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Taj_Laam_T (36).wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Taj_Laam_T (37).wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Taj_Laam_T (38).wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Taj_Laam_T (41).wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Taj_Laam_T (42).wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Taj_Laam_T (40).wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (17).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (13).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (12).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T33.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T28.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T22.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T27.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T21.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T69.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T81.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T82.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T88.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T99.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T111.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T112.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T224.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T227.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T236.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T227.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T224.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T227.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T236.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T236.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T224.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T236.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T227.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T224.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T236.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T227.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T224.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T227.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T224.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T236.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T227.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T224.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T236.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T227.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T224.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T236.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T227.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T236.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T224.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T236b.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T224.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T227.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T236.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T222.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T223.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T222b.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T223B.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T223B.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T223.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T222.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_1_Seen_T222b.wav,seen
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T222b.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T222.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T223.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T223B.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T222.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T223.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T222b.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T223B.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T223.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T222b.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T222.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T223B.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T18.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T17.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T222b.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T223.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T222.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T223B.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T223.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T223B.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T222b.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T218.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T222.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T222b.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T223.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T222.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T223B.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T222b.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T222.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T223B.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_7_Dal_T223.wav,dal
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T222b.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T222.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T223.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T223B.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T219.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T220.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T217.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T211.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T213.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T212.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T209.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T12.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T214.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (16).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (68).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (66).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (65).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (18).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (70).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (69).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (72).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (71).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (75).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (19).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (73).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (74).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (24).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (2).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (25).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (20).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (26).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (29).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (28).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (78).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (3).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (80).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (27).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (79).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (5).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (4).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (31).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (30).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (32).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (33).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (37).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (6).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (36).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (35).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (38).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (34).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (41).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (40).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (7).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (39).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (8).wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Taj_Kha_T (42).wav,kha
